regions,Municipalitys,year,gender,numberOfPeople
SODERMANLAND,STRANGNAS,2019,Man,243
SODERMANLAND,TROSA,2019,Kvinna,33
SODERMANLAND,TROSA,2019,Man,52
SODERMANLAND,VINGAKER,2019,Kvinna,74
SODERMANLAND,VINGAKER,2019,Man,89
UPPSALA,ENKOPING,2019,Kvinna,140
UPPSALA,ENKOPING,2019,Man,262
UPPSALA,HEBY,2019,Kvinna,91
UPPSALA,HEBY,2019,Man,114
UPPSALA,HABO,2019,Kvinna,73
UPPSALA,HABO,2019,Man,111
UPPSALA,KNIVSTA,2019,Kvinna,34
UPPSALA,KNIVSTA,2019,Man,64
UPPSALA,TIERP,2019,Kvinna,126
UPPSALA,TIERP,2019,Man,194
UPPSALA,UPPSALA,2019,Kvinna,353
UPPSALA,UPPSALA,2019,Man,773
UPPSALA,ALVKARLEBY,2019,Kvinna,47
UPPSALA,ALVKARLEBY,2019,Man,75
UPPSALA,OSTHAMMAR,2019,Kvinna,74
UPPSALA,OSTHAMMAR,2019,Man,118
VARMLAND,ARVIKA,2019,Kvinna,142
VARMLAND,ARVIKA,2019,Man,224
VARMLAND,EDA,2019,Kvinna,64
VARMLAND,EDA,2019,Man,97
VARMLAND,FILIPSTAD,2019,Kvinna,66
VARMLAND,FILIPSTAD,2019,Man,143
VARMLAND,FORSHAGA,2019,Kvinna,76
VARMLAND,FORSHAGA,2019,Man,94
VARMLAND,GRUMS,2019,Kvinna,82
VARMLAND,GRUMS,2019,Man,104
VARMLAND,HAGFORS,2019,Kvinna,83
VARMLAND,HAGFORS,2019,Man,118
VARMLAND,HAMMARO,2019,Kvinna,34
VARMLAND,HAMMARO,2019,Man,61
VARMLAND,KARLSTAD,2019,Kvinna,298
VARMLAND,KARLSTAD,2019,Man,507
VARMLAND,KIL,2019,Kvinna,54
VARMLAND,KIL,2019,Man,67
VARMLAND,KRISTINEHAMN,2019,Kvinna,135
VARMLAND,KRISTINEHAMN,2019,Man,217
VARMLAND,MUNKFORS,2019,Kvinna,19
VARMLAND,MUNKFORS,2019,Man,40
VARMLAND,STORFORS,2019,Kvinna,48
VARMLAND,STORFORS,2019,Man,50
VARMLAND,SUNNE,2019,Kvinna,61
VARMLAND,SUNNE,2019,Man,85
VARMLAND,SAFFLE,2019,Kvinna,74
VARMLAND,SAFFLE,2019,Man,112
VARMLAND,TORSBY,2019,Kvinna,58
VARMLAND,TORSBY,2019,Man,104
VARMLAND,ARJANG,2019,Kvinna,24
VARMLAND,ARJANG,2019,Man,66
VASTERBOTTEN,BJURHOLM,2019,Kvinna,9
VASTERBOTTEN,BJURHOLM,2019,Man,17
VASTERBOTTEN,DOROTEA,2019,Kvinna,8
VASTERBOTTEN,DOROTEA,2019,Man,14
VASTERBOTTEN,LYCKSELE,2019,Kvinna,47
VASTERBOTTEN,LYCKSELE,2019,Man,61
VASTERBOTTEN,MALA,2019,Kvinna,9
VASTERBOTTEN,MALA,2019,Man,14
VASTERBOTTEN,NORDMALING,2019,Kvinna,33
VASTERBOTTEN,NORDMALING,2019,Man,61
VASTERBOTTEN,NORSJO,2019,Kvinna,11
VASTERBOTTEN,NORSJO,2019,Man,26
VASTERBOTTEN,ROBERTSFORS,2019,Kvinna,28
VASTERBOTTEN,ROBERTSFORS,2019,Man,41
VASTERBOTTEN,SKELLEFTEA,2019,Kvinna,143
VASTERBOTTEN,SKELLEFTEA,2019,Man,270
VASTERBOTTEN,SORSELE,2019,Kvinna,8
VASTERBOTTEN,SORSELE,2019,Man,20
VASTERBOTTEN,STORUMAN,2019,Kvinna,9
VASTERBOTTEN,STORUMAN,2019,Man,29
VASTERBOTTEN,UMEA,2019,Kvinna,208
VASTERBOTTEN,UMEA,2019,Man,355
VASTERBOTTEN,VILHELMINA,2019,Kvinna,18
VASTERBOTTEN,VILHELMINA,2019,Man,33
VASTERBOTTEN,VINDELN,2019,Kvinna,20
VASTERBOTTEN,VINDELN,2019,Man,37
VASTERBOTTEN,VANNAS,2019,Kvinna,28
VASTERBOTTEN,VANNAS,2019,Man,53
VASTERBOTTEN,ASELE,2019,Kvinna,13
VASTERBOTTEN,ASELE,2019,Man,25
VASTERNORRLAND,HARNOSAND,2019,Kvinna,104
VASTERNORRLAND,HARNOSAND,2019,Man,176
VASTERNORRLAND,KRAMFORS,2019,Kvinna,139
VASTERNORRLAND,KRAMFORS,2019,Man,251
VASTERNORRLAND,SOLLEFTEA,2019,Kvinna,91
VASTERNORRLAND,SOLLEFTEA,2019,Man,197
VASTERNORRLAND,SUNDSVALL,2019,Kvinna,427
VASTERNORRLAND,SUNDSVALL,2019,Man,665
VASTERNORRLAND,TIMRA,2019,Kvinna,82
VASTERNORRLAND,TIMRA,2019,Man,143
VASTERNORRLAND,ANGE,2019,Kvinna,62
VASTERNORRLAND,ANGE,2019,Man,98
VASTERNORRLAND,ORNSKOLDSVIK,2019,Kvinna,162
VASTERNORRLAND,ORNSKOLDSVIK,2019,Man,261
VASTMANLAND,ARBOGA,2019,Kvinna,57
VASTMANLAND,ARBOGA,2019,Man,109
VASTMANLAND,FAGERSTA,2019,Kvinna,60
VASTMANLAND,FAGERSTA,2019,Man,97
VASTMANLAND,HALLSTAHAMMAR,2019,Kvinna,63
VASTMANLAND,HALLSTAHAMMAR,2019,Man,112
VASTMANLAND,KUNGSOR,2019,Kvinna,37
VASTMANLAND,KUNGSOR,2019,Man,47
VASTMANLAND,KOPING,2019,Kvinna,107
VASTMANLAND,KOPING,2019,Man,176
VASTMANLAND,NORBERG,2019,Kvinna,41
VASTMANLAND,NORBERG,2019,Man,68
VASTMANLAND,SALA,2019,Kvinna,116
VASTMANLAND,SALA,2019,Man,147
VASTMANLAND,SKINNSKATTEBERG,2019,Kvinna,40
VASTMANLAND,SKINNSKATTEBERG,2019,Man,64
VASTMANLAND,SURAHAMMAR,2019,Kvinna,52
VASTMANLAND,SURAHAMMAR,2019,Man,106
VASTMANLAND,VASTERAS,2019,Kvinna,455
VASTMANLAND,VASTERAS,2019,Man,708
VASTRA GOTALAND,ALE,2019,Kvinna,98
VASTRA GOTALAND,ALE,2019,Man,126
VASTRA GOTALAND,ALINGSAS,2019,Kvinna,111
VASTRA GOTALAND,ALINGSAS,2019,Man,163
VASTRA GOTALAND,BENGTSFORS,2019,Kvinna,53
VASTRA GOTALAND,BENGTSFORS,2019,Man,78
VASTRA GOTALAND,BOLLEBYGD,2019,Kvinna,19
VASTRA GOTALAND,BOLLEBYGD,2019,Man,43
VASTRA GOTALAND,BORAS,2019,Kvinna,286
VASTRA GOTALAND,BORAS,2019,Man,566
VASTRA GOTALAND,DALS-ED,2019,Kvinna,17
VASTRA GOTALAND,DALS-ED,2019,Man,31
VASTRA GOTALAND,ESSUNGA,2019,Kvinna,38
VASTRA GOTALAND,ESSUNGA,2019,Man,61
VASTRA GOTALAND,FALKOPING,2019,Kvinna,116
VASTRA GOTALAND,FALKOPING,2019,Man,178
VASTRA GOTALAND,FARGELANDA,2019,Kvinna,53
VASTRA GOTALAND,FARGELANDA,2019,Man,61
VASTRA GOTALAND,GRASTORP,2019,Kvinna,31
VASTRA GOTALAND,GRASTORP,2019,Man,37
VASTRA GOTALAND,GULLSPANG,2019,Kvinna,34
VASTRA GOTALAND,GULLSPANG,2019,Man,65
VASTRA GOTALAND,GOTEBORG,2019,Kvinna,"1,586"
VASTRA GOTALAND,GOTEBORG,2019,Man,"3,212"
VASTRA GOTALAND,GOTENE,2019,Kvinna,37
VASTRA GOTALAND,GOTENE,2019,Man,71
VASTRA GOTALAND,HERRLJUNGA,2019,Kvinna,42
VASTRA GOTALAND,HERRLJUNGA,2019,Man,57
VASTRA GOTALAND,HJO,2019,Kvinna,30
VASTRA GOTALAND,HJO,2019,Man,57
VASTRA GOTALAND,HARRYDA,2019,Kvinna,69
VASTRA GOTALAND,HARRYDA,2019,Man,116
VASTRA GOTALAND,KARLSBORG,2019,Kvinna,28
VASTRA GOTALAND,KARLSBORG,2019,Man,37
VASTRA GOTALAND,KUNGALV,2019,Kvinna,86
VASTRA GOTALAND,KUNGALV,2019,Man,155
VASTRA GOTALAND,LERUM,2019,Kvinna,107
VASTRA GOTALAND,LERUM,2019,Man,128
VASTRA GOTALAND,LIDKOPING,2019,Kvinna,98
VASTRA GOTALAND,LIDKOPING,2019,Man,144
VASTRA GOTALAND,LILLA EDET,2019,Kvinna,74
VASTRA GOTALAND,LILLA EDET,2019,Man,104
VASTRA GOTALAND,LYSEKIL,2019,Kvinna,73
VASTRA GOTALAND,LYSEKIL,2019,Man,101
VASTRA GOTALAND,MARIESTAD,2019,Kvinna,93
VASTRA GOTALAND,MARIESTAD,2019,Man,123
VASTRA GOTALAND,MARK,2019,Kvinna,119
VASTRA GOTALAND,MARK,2019,Man,209
VASTRA GOTALAND,MELLERUD,2019,Kvinna,50
VASTRA GOTALAND,MELLERUD,2019,Man,81
VASTRA GOTALAND,MUNKEDAL,2019,Kvinna,54
VASTRA GOTALAND,MUNKEDAL,2019,Man,101
VASTRA GOTALAND,MOLNDAL,2019,Kvinna,123
VASTRA GOTALAND,MOLNDAL,2019,Man,251
VASTRA GOTALAND,ORUST,2019,Kvinna,64
VASTRA GOTALAND,ORUST,2019,Man,120
VASTRA GOTALAND,PARTILLE,2019,Kvinna,69
VASTRA GOTALAND,PARTILLE,2019,Man,138
VASTRA GOTALAND,SKARA,2019,Kvinna,91
VASTRA GOTALAND,SKARA,2019,Man,122
VASTRA GOTALAND,SKOVDE,2019,Kvinna,101
VASTRA GOTALAND,SKOVDE,2019,Man,183
VASTRA GOTALAND,SOTENAS,2019,Kvinna,25
VASTRA GOTALAND,SOTENAS,2019,Man,57
VASTRA GOTALAND,STENUNGSUND,2019,Kvinna,58
VASTRA GOTALAND,STENUNGSUND,2019,Man,109
VASTRA GOTALAND,STROMSTAD,2019,Kvinna,29
VASTRA GOTALAND,STROMSTAD,2019,Man,80
VASTRA GOTALAND,SVENLJUNGA,2019,Kvinna,56
VASTRA GOTALAND,SVENLJUNGA,2019,Man,107
VASTRA GOTALAND,TANUM,2019,Kvinna,46
VASTRA GOTALAND,TANUM,2019,Man,75
VASTRA GOTALAND,TIBRO,2019,Kvinna,38
VASTRA GOTALAND,TIBRO,2019,Man,53
VASTRA GOTALAND,TIDAHOLM,2019,Kvinna,56
VASTRA GOTALAND,TIDAHOLM,2019,Man,84
VASTRA GOTALAND,TJORN,2019,Kvinna,35
VASTRA GOTALAND,TJORN,2019,Man,71
VASTRA GOTALAND,TRANEMO,2019,Kvinna,48
VASTRA GOTALAND,TRANEMO,2019,Man,64
VASTRA GOTALAND,TROLLHATTAN,2019,Kvinna,168
VASTRA GOTALAND,TROLLHATTAN,2019,Man,246
VASTRA GOTALAND,TOREBODA,2019,Kvinna,67
VASTRA GOTALAND,TOREBODA,2019,Man,102
VASTRA GOTALAND,UDDEVALLA,2019,Kvinna,161
VASTRA GOTALAND,UDDEVALLA,2019,Man,265
VASTRA GOTALAND,ULRICEHAMN,2019,Kvinna,93
VASTRA GOTALAND,ULRICEHAMN,2019,Man,161
VASTRA GOTALAND,VARA,2019,Kvinna,126
VASTRA GOTALAND,VARA,2019,Man,192
VASTRA GOTALAND,VARGARDA,2019,Kvinna,35
VASTRA GOTALAND,VARGARDA,2019,Man,55
VASTRA GOTALAND,VANERSBORG,2019,Kvinna,140
VASTRA GOTALAND,VANERSBORG,2019,Man,218
VASTRA GOTALAND,AMAL,2019,Kvinna,56
VASTRA GOTALAND,AMAL,2019,Man,81
VASTRA GOTALAND,OCKERO,2019,Kvinna,16
VASTRA GOTALAND,OCKERO,2019,Man,38
OREBRO,ASKERSUND,2019,Kvinna,48
OREBRO,ASKERSUND,2019,Man,79
OREBRO,DEGERFORS,2019,Kvinna,40
OREBRO,DEGERFORS,2019,Man,86
OREBRO,HALLSBERG,2019,Kvinna,76
OREBRO,HALLSBERG,2019,Man,114
OREBRO,HALLEFORS,2019,Kvinna,35
OREBRO,HALLEFORS,2019,Man,59
OREBRO,KARLSKOGA,2019,Kvinna,97
OREBRO,KARLSKOGA,2019,Man,160
OREBRO,KUMLA,2019,Kvinna,62
OREBRO,KUMLA,2019,Man,106
OREBRO,LAXA,2019,Kvinna,27
OREBRO,LAXA,2019,Man,36
OREBRO,LEKEBERG,2019,Kvinna,32
OREBRO,LEKEBERG,2019,Man,50
OREBRO,LINDESBERG,2019,Kvinna,106
OREBRO,LINDESBERG,2019,Man,199
OREBRO,LJUSNARSBERG,2019,Kvinna,65
OREBRO,LJUSNARSBERG,2019,Man,101
OREBRO,NORA,2019,Kvinna,47
OREBRO,NORA,2019,Man,78
OREBRO,OREBRO,2019,Kvinna,462
OREBRO,OREBRO,2019,Man,814
OSTERGOTLAND,BOXHOLM,2019,Kvinna,17
OSTERGOTLAND,BOXHOLM,2019,Man,43
OSTERGOTLAND,FINSPANG,2019,Kvinna,101
OSTERGOTLAND,FINSPANG,2019,Man,158
OSTERGOTLAND,KINDA,2019,Kvinna,41
OSTERGOTLAND,KINDA,2019,Man,52
OSTERGOTLAND,LINKOPING,2019,Kvinna,325
OSTERGOTLAND,LINKOPING,2019,Man,539
OSTERGOTLAND,MJOLBY,2019,Kvinna,133
OSTERGOTLAND,MJOLBY,2019,Man,176
OSTERGOTLAND,MOTALA,2019,Kvinna,207
OSTERGOTLAND,MOTALA,2019,Man,304
OSTERGOTLAND,NORRKOPING,2019,Kvinna,545
OSTERGOTLAND,NORRKOPING,2019,Man,944
OSTERGOTLAND,SODERKOPING,2019,Kvinna,64
OSTERGOTLAND,SODERKOPING,2019,Man,86
OSTERGOTLAND,VADSTENA,2019,Kvinna,35
OSTERGOTLAND,VADSTENA,2019,Man,44
OSTERGOTLAND,VALDEMARSVIK,2019,Kvinna,46
OSTERGOTLAND,VALDEMARSVIK,2019,Man,75
OSTERGOTLAND,YDRE,2019,Kvinna,13
OSTERGOTLAND,YDRE,2019,Man,24
OSTERGOTLAND,ATVIDABERG,2019,Kvinna,60
OSTERGOTLAND,ATVIDABERG,2019,Man,80
OSTERGOTLAND,ODESHOG,2019,Kvinna,42
OSTERGOTLAND,ODESHOG,2019,Man,62
OVRIGT,SAKNAS,2020,Kvinna,863
OVRIGT,SAKNAS,2020,Man,3032
BLEKINGE,KARLSHAMN,2020,Kvinna,117
BLEKINGE,KARLSHAMN,2020,Man,163
BLEKINGE,KARLSKRONA,2020,Kvinna,186
BLEKINGE,KARLSKRONA,2020,Man,300
BLEKINGE,OLOFSTROM,2020,Kvinna,61
BLEKINGE,OLOFSTROM,2020,Man,82
BLEKINGE,RONNEBY,2020,Kvinna,123
BLEKINGE,RONNEBY,2020,Man,207
BLEKINGE,SOLVESBORG,2020,Kvinna,59
BLEKINGE,SOLVESBORG,2020,Man,104
DALARNA,AVESTA,2020,Kvinna,105
DALARNA,AVESTA,2020,Man,180
DALARNA,BORLANGE,2020,Kvinna,177
DALARNA,BORLANGE,2020,Man,278
DALARNA,FALUN,2020,Kvinna,180
DALARNA,FALUN,2020,Man,243
DALARNA,GAGNEF,2020,Kvinna,36
DALARNA,GAGNEF,2020,Man,53
DALARNA,HEDEMORA,2020,Kvinna,62
DALARNA,HEDEMORA,2020,Man,113
DALARNA,LEKSAND,2020,Kvinna,47
DALARNA,LEKSAND,2020,Man,83
DALARNA,LUDVIKA,2020,Kvinna,139
DALARNA,LUDVIKA,2020,Man,223
DALARNA,MALUNG-SALEN,2020,Kvinna,32
DALARNA,MALUNG-SALEN,2020,Man,67
DALARNA,MORA,2020,Kvinna,59
DALARNA,MORA,2020,Man,126
DALARNA,ORSA,2020,Kvinna,29
DALARNA,ORSA,2020,Man,50
DALARNA,RATTVIK,2020,Kvinna,43
DALARNA,RATTVIK,2020,Man,74
DALARNA,SMEDJEBACKEN,2020,Kvinna,40
DALARNA,SMEDJEBACKEN,2020,Man,77
DALARNA,SATER,2020,Kvinna,37
DALARNA,SATER,2020,Man,72
DALARNA,VANSBRO,2020,Kvinna,23
DALARNA,VANSBRO,2020,Man,49
DALARNA,ALVDALEN,2020,Kvinna,33
DALARNA,ALVDALEN,2020,Man,57
GOTLAND,GOTLAND,2020,Kvinna,278
GOTLAND,GOTLAND,2020,Man,449
GAVLEBORG,BOLLNAS,2020,Kvinna,95
GAVLEBORG,BOLLNAS,2020,Man,179
GAVLEBORG,GAVLE,2020,Kvinna,379
GAVLEBORG,GAVLE,2020,Man,564
GAVLEBORG,HOFORS,2020,Kvinna,62
GAVLEBORG,HOFORS,2020,Man,75
GAVLEBORG,HUDIKSVALL,2020,Kvinna,153
GAVLEBORG,HUDIKSVALL,2020,Man,251
GAVLEBORG,LJUSDAL,2020,Kvinna,95
GAVLEBORG,LJUSDAL,2020,Man,158
GAVLEBORG,NORDANSTIG,2020,Kvinna,58
GAVLEBORG,NORDANSTIG,2020,Man,109
GAVLEBORG,OCKELBO,2020,Kvinna,33
GAVLEBORG,OCKELBO,2020,Man,59
GAVLEBORG,OVANAKER,2020,Kvinna,56
GAVLEBORG,OVANAKER,2020,Man,66
GAVLEBORG,SANDVIKEN,2020,Kvinna,190
GAVLEBORG,SANDVIKEN,2020,Man,257
GAVLEBORG,SODERHAMN,2020,Kvinna,141
GAVLEBORG,SODERHAMN,2020,Man,239
HALLAND,FALKENBERG,2020,Kvinna,141
HALLAND,FALKENBERG,2020,Man,194
HALLAND,HALMSTAD,2020,Kvinna,269
HALLAND,HALMSTAD,2020,Man,414
HALLAND,HYLTE,2020,Kvinna,43
HALLAND,HYLTE,2020,Man,70
HALLAND,KUNGSBACKA,2020,Kvinna,123
HALLAND,KUNGSBACKA,2020,Man,228
HALLAND,LAHOLM,2020,Kvinna,123
HALLAND,LAHOLM,2020,Man,173
HALLAND,VARBERG,2020,Kvinna,118
HALLAND,VARBERG,2020,Man,218
JAMTLAND,BERG,2020,Kvinna,33
JAMTLAND,BERG,2020,Man,65
JAMTLAND,BRACKE,2020,Kvinna,34
JAMTLAND,BRACKE,2020,Man,68
JAMTLAND,HARJEDALEN,2020,Kvinna,42
JAMTLAND,HARJEDALEN,2020,Man,91
JAMTLAND,KROKOM,2020,Kvinna,48
